symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B	direction
RNA5SP33	-0.633333333333333	0.25	-6.73002445281386	0.00011218482590929	0.00086350453681236	0.787095744732635	Ns
S100A13	0.633333333333333	0.113333333333333	6.25637725922232	0.000189732845234872	0.00130023623166397	0.214773053071925	Ns
NDUFB5	0.633333333333333	-0.31	5.13226047999997	0.000740620578643737	0.00392042785065855	-1.26237060922709	Ns
MYH9	0.633333333333333	-0.356666666666667	9.53824068287392	7.97108907285219e-06	0.000110914730161771	3.67483605095401	Ns
SMARCE1	0.633333333333333	-0.0133333333333333	7.8959857607409	3.42241909744284e-05	0.000340736103819309	2.08285868316738	Ns
SLC7A5	0.633333333333333	-0.04	6.67116749326031	0.000119581395428145	0.000906663494874357	0.71750252417548	Ns
RN7SL166P	-0.633333333333333	0.646666666666667	-3.58100216928658	0.00650393901139557	0.0233931028608945	-3.58433602636803	Ns
SP110	-0.633333333333333	-0.263333333333333	-3.49106957226581	0.00745365825680806	0.0261966599786097	-3.72768981036917	Ns
LOC100132099	-0.633333333333333	0.333333333333333	-5.88501659725978	0.000292060862980822	0.00183330528777108	-0.254195943096269	Ns
VKORC1L1	-0.63	0.211666666666667	-8.64658821529557	1.70975690147964e-05	0.000199346193610735	2.84112527795227	Ns
NMT2	0.63	-0.0383333333333333	7.57041247177958	4.7006039893477e-05	0.00043700429668818	1.7362509252044	Ns
FAM104B	0.63	0.0316666666666667	7.33326095440655	5.96272774665444e-05	0.000527412886494402	1.47657678521863	Ns
C4orf27	0.63	-0.451666666666667	4.7238431992703	0.00126863162746615	0.00605157538709652	-1.84258299150961	Ns
CHURC1-FNTB	0.63	0.00166666666666667	9.53339823063243	8.00287753663672e-06	0.000111203094360697	3.67048912264086	Ns
USP46	0.63	0.101666666666667	8.79071312622592	1.50487812936331e-05	0.000180422811528141	2.9805947254355	Ns
PRIM2	-0.63	0.185	-8.20558911386578	2.55474654359817e-05	0.000269916036680157	2.40230488801951	Ns
DUSP6	-0.63	-0.381666666666667	-7.36465091968207	5.77601788455148e-05	0.000516187879440203	1.51130561785358	Ns
KIAA1524	-0.63	0.198333333333333	-6.56778655221686	0.000133904345040896	0.000993603492476335	0.594229441264611	Ns
MMP24	-0.63	-0.238333333333333	-5.70399338209683	0.000362745926312448	0.00218858899936946	-0.489494602494382	Ns
EMR2	-0.63	0.165	-5.68815883502396	0.000369765342784169	0.00221935829090163	-0.510289214236661	Ns
LIMA1	-0.63	-0.148333333333333	-5.09214458074824	0.000779996106762195	0.00408708841283869	-1.31831975578284	Ns
LHPP	-0.63	0.0216666666666667	-3.95674246718085	0.00372298293253528	0.0147095377536192	-2.99408232447727	Ns
RNU6-1077P	-0.63	0.481666666666667	-3.92767043435061	0.00388451348073887	0.0152418107231618	-3.03919873407177	Ns
CHIC1	-0.63	0.0316666666666667	-9.44887706559945	8.58096476462057e-06	0.000116957044309364	3.59431157418703	Ns
GAP43	-0.63	0.238333333333333	-7.70246815010127	4.12769902108473e-05	0.000392991344299108	1.87819217825222	Ns
MRRF	-0.63	0.0816666666666667	-7.12422423248726	7.38934860248659e-05	0.0006236378509554	1.24246094979924	Ns
FAM135A	-0.63	0.198333333333333	-5.62846315602029	0.000397591997984008	0.0023544403450773	-0.588993646741179	Ns
SNORA19	-0.63	0.0516666666666667	-3.24923943425343	0.0108055609737317	0.0355011572617373	-4.11629139111052	Ns
RAD51AP1	-0.63	-0.0316666666666667	-7.98873338037835	3.13245696774491e-05	0.000317703109430943	2.17957226676948	Ns
SNORD5	-0.626666666666667	0.7	-5.41840703961759	0.000515218840159159	0.00291017515834451	-0.86985368115331	Ns
RNA5SP38	-0.626666666666667	0.243333333333333	-4.01402148448272	0.00342531489833766	0.013754964565051	-2.90548481122569	Ns
RNU5E-3P	0.626666666666667	0	4.00073272398823	0.00349203608610339	0.0139627526263187	-2.92600450343725	Ns
RBM15	-0.626666666666667	0.236666666666667	-8.59237546261642	1.79465611756428e-05	0.00020696709615077	2.78817074179481	Ns
NRG1	0.626666666666667	0.0866666666666667	8.15855359498628	2.66926678979359e-05	0.000279607195818963	2.3543933838241	Ns
PCDH17	0.626666666666667	0.0666666666666667	8.10482951316116	2.80705931532183e-05	0.000291153928290493	2.29940013650731	Ns
CMKLR1	-0.626666666666667	0.14	-7.70705160673438	4.10924803969685e-05	0.000391394540503533	1.88308525858462	Ns
ASTN2	-0.626666666666667	0.1	-7.12958875200142	7.34835240032844e-05	0.000621211640893924	1.24853161503744	Ns
NPR3	0.626666666666667	0.136666666666667	6.50718791816126	0.000143168789249493	0.0010498476873824	0.521352035310859	Ns
MYT1	0.626666666666667	-0.05	5.79434798154352	0.000325375077030297	0.00199987260557625	-0.371492683275243	Ns
SLCO4A1	-0.626666666666667	-0.07	-5.48642414419629	0.000473433331752111	0.00271513549782147	-0.778239212472145	Ns
SNORA76A	-0.626666666666667	0.213333333333333	-4.95061878672573	0.000938120088855432	0.00474908012835655	-1.51751712277305	Ns
ZIC3	0.626666666666667	-0.0333333333333333	10.2553503703009	4.50240685775374e-06	7.09977258859338e-05	4.2984503895296	Ns
SPON1	-0.626666666666667	-0.1	-9.36587403928679	9.19401732788294e-06	0.000122729073230795	3.5189352647858	Ns
ZNF106	-0.626666666666667	0.256666666666667	-8.4202177681501	2.09672425496221e-05	0.000234043832425307	2.61818806022414	Ns
LAD1	-0.626666666666667	-0.246666666666667	-8.36119485973029	2.21289675186188e-05	0.000243168244203889	2.55926410066341	Ns
BEX4	0.626666666666667	-0.0966666666666666	8.26928677056098	2.40821865848194e-05	0.000256880330769971	2.46684174195615	Ns
CALCRL	-0.626666666666667	0.08	-7.9364565045418	3.29240134419784e-05	0.000329905408982025	2.12516846163523	Ns
CHDH	-0.626666666666667	-0.08	-7.73464335294416	4.00007988339306e-05	0.000383819933479794	1.91249380835811	Ns
ABCB1	-0.626666666666667	0.0833333333333333	-7.71927809729313	4.06047302353808e-05	0.000387858380162303	1.8961267692157	Ns
FAM127A	0.626666666666667	-0.256666666666667	7.56760924178349	4.71367973190022e-05	0.000438045189439388	1.73321749199308	Ns
FASTKD1	-0.626666666666667	0.123333333333333	-6.46898415909383	0.00014936975427305	0.00108503645403391	0.475170234345141	Ns
KRTCAP3	-0.626666666666667	0.07	-6.38239560962784	0.000164543609974161	0.00116885642111179	0.369815715851855	Ns
TEX9	-0.626666666666667	0.13	-4.26698494926896	0.00238404109998994	0.0102028729191086	-2.51905926378451	Ns
CHCHD2	0.626666666666667	-0.343333333333333	10.4779270015179	3.79739806068738e-06	6.25483792229264e-05	4.48425069240255	Ns
FAM106A	-0.626666666666667	0.343333333333333	-7.92980517868398	3.31338996532012e-05	0.000331580849814153	2.11822645952516	Ns
UXS1	-0.623333333333334	0.341666666666667	-6.54497081061466	0.000137312893550744	0.00101437451980576	0.566844627180112	Ns
GRB10	0.623333333333334	-0.178333333333333	9.64878821389558	7.28213404833019e-06	0.000103490669673434	3.77356076426011	Ns
SORBS1	-0.623333333333334	0.055	-9.0204673555053	1.23214279844067e-05	0.000155819599583595	3.19907387766037	Ns
C2orf15	-0.623333333333334	-0.155	-8.49254971262457	1.96345417761775e-05	0.000222687233662953	2.68994613314044	Ns
ARSG	-0.623333333333334	-0.0316666666666667	-8.10438435698189	2.80823338796379e-05	0.000291153928290493	2.29894326135574	Ns
PSMB9	-0.623333333333334	-0.00166666666666668	-5.76481638182467	0.000337105074582906	0.00206055808374083	-0.409938083850276	Ns
GBE1	0.623333333333333	-0.155	9.9462441667424	5.73445828943481e-06	8.595397572296e-05	4.03444511838138	Ns
ANKRD42	0.623333333333333	0.111666666666667	9.57702361942368	7.72148564982572e-06	0.000108412449421981	3.70958239860239	Ns
ZNF701	0.623333333333333	-0.101666666666667	8.09365446847424	2.83669754178725e-05	0.000293322580330237	2.287924902696	Ns
PXK	0.623333333333333	-0.0583333333333333	7.63290831124794	4.4192300747512e-05	0.000414983865238623	1.80365847032119	Ns
PHGDH	-0.623333333333333	-0.205	-7.41506097587849	5.48950727346115e-05	0.000495428384169298	1.56684754573251	Ns
SFMBT1	-0.623333333333333	-0.0683333333333333	-7.0653992604969	7.85579105671325e-05	0.000652279736939137	1.17567379340389	Ns
AGPS	0.623333333333333	-0.241666666666667	6.50568860879473	0.000143406750125475	0.00105106324691021	0.519543091747925	Ns
CHSY1	-0.623333333333333	0.175	-6.31257879253161	0.000178011845656368	0.00123490566724205	0.284171251445995	Ns
XKR5	-0.623333333333333	0.148333333333333	-5.63759242926766	0.000393192369388207	0.00233184085326487	-0.576925619734921	Ns
NSF	0.623333333333333	-0.285	8.51740081030892	1.91985034600009e-05	0.000218592828599043	2.7144859254181	Ns
TANGO6	-0.62	-0.0933333333333333	-9.51993282889583	8.09201245367098e-06	0.000111796404420693	3.65839169262955	Ns
UBAP2	0.62	-0.193333333333333	8.82831372025254	1.45600285180809e-05	0.000175529639247033	3.01667123421441	Ns
E2F6	0.62	-0.186666666666667	8.62486161643583	1.74323632113683e-05	0.000202540423413441	2.8199355595901	Ns
ABCC5	-0.62	0.213333333333333	-7.02525568324031	8.19267063679597e-05	0.000673295396797615	1.12986517268892	Ns
TMEM117	-0.62	0.176666666666667	-5.36391229148354	0.000551597670523733	0.00308077807498122	-0.94372036427939	Ns
TRIM37	-0.62	-0.16	-10.6588797071679	3.31405295442524e-06	5.66365395022402e-05	4.6327413313732	Ns
C8orf31	0.62	-0.0866666666666667	9.66405243595247	7.19230144384783e-06	0.000102652155389934	3.78711614206476	Ns
NOL6	-0.62	-0.0633333333333333	-9.55535752064345	7.85984116559565e-06	0.000109698869634505	3.69018622235672	Ns
ALPK3	0.62	0.15	9.07217789996925	1.1786065791664e-05	0.000150108106779406	3.24760774683464	Ns
ACACA	-0.62	-0.133333333333333	-8.82831372025254	1.4560028518081e-05	0.000175529639247033	3.01667123421441	Ns
PIK3CB	0.62	-0.123333333333333	8.61179316705783	1.76372285195834e-05	0.000204106695683182	2.80716903986839	Ns
PHACTR2	0.62	0.00333333333333334	7.94251614778589	3.27340750541441e-05	0.000329276256921423	2.13148897189425	Ns
UQCRC1	0.62	-0.206666666666667	7.86192808862632	3.53623185936184e-05	0.000349448851802851	2.04712242263946	Ns
LPCAT2	-0.62	0.0966666666666667	-7.39184414832751	5.61946922079919e-05	0.000504712790478485	1.54130231745525	Ns
ACAD8	-0.62	-0.0833333333333333	-7.28693002513799	6.25056996996373e-05	0.000546444239647205	1.4251155583353	Ns
MSH5	-0.62	0.176666666666667	-7.13390276080777	7.31556588087426e-05	0.000619113631029544	1.25341107541285	Ns
TLR3	-0.62	0.0566666666666667	-7.07533572432614	7.77477848069327e-05	0.00064670507512319	1.18698342942383	Ns
CLTCL1	-0.62	-0.163333333333333	-6.12310121238253	0.000221053544470739	0.00147034673543936	0.0485614601463835	Ns
PSMA1	0.62	-0.103333333333333	6.10908926721523	0.000224662209469849	0.00149123113057397	0.0309516974692148	Ns
ADCY3	-0.62	0.1	-5.84217581215157	0.000307312485886162	0.00191255864046696	-0.309479817161382	Ns
LAMP2	-0.62	0.49	-4.57999988401559	0.0015422896616138	0.00712934255121637	-2.05249689765642	Ns
ANKRD12	-0.62	0.26	-4.32126821961915	0.00220833663387494	0.00959360706910034	-2.43720701217795	Ns
C1DP2	0.62	-0.156666666666667	8.15535407465062	2.67726038116616e-05	0.000280318543143934	2.35112632070028	Ns
RNU6-826P	-0.62	0.216666666666667	-6.76446849878757	0.0001080903507478	0.000840314144389247	0.827626385575179	Ns
AKIRIN2	0.62	-0.16	5.43023593597542	0.000507672423188284	0.00287678580967511	-0.853874623509777	Ns
ZADH2	0.616666666666667	-0.141666666666667	5.7654151111123	0.000336862722195784	0.0020596168589237	-0.409157455291977	Ns
MCCC2	-0.616666666666667	-0.435	-10.0846387374792	5.14182378524235e-06	7.89408002308263e-05	4.15352205581275	Ns
STRBP	-0.616666666666667	0.275	-9.41662616771307	8.81361807639122e-06	0.000119014482332822	3.5650911821396	Ns
USP6NL	-0.616666666666667	-0.0516666666666667	-8.94361111832511	1.31675457991666e-05	0.00016272321842056	3.12650860276155	Ns
ARNT	0.616666666666667	-0.161666666666667	8.01770644942059	3.04752026942626e-05	0.00031099670176985	2.20960417293105	Ns
MT1DP	-0.616666666666667	-0.161666666666667	-7.9339474969197	3.30030136738103e-05	0.000330554894583368	2.12255033878096	Ns
ARHGAP35	-0.616666666666667	-0.138333333333333	-7.61425305528997	4.50122647024592e-05	0.000421833877531249	1.78358113855131	Ns
FAM214B	0.616666666666667	-0.101666666666667	7.32221554321903	6.02999992946139e-05	0.000532702941107501	1.46433022822537	Ns
CHCHD3	-0.616666666666667	0.195	-6.89771947064743	9.37287983414313e-05	0.000748385441227728	0.983071957112649	Ns
SLC16A13	0.616666666666667	0.298333333333333	6.85300742224433	9.82993586920953e-05	0.000777686066882779	0.931150780766059	Ns
HLA-F	-0.616666666666667	0.328333333333333	-6.83316869336299	0.000100405325150121	0.000791124717131122	0.908036542958287	Ns
FAM167A	0.616666666666667	-0.115	5.55830033139258	0.000433253150239717	0.00252067677799228	-0.682125950421527	Ns
RNU6-1143P	-0.616666666666667	0.195	-5.49901851614619	0.000466109056663247	0.00267972466296258	-0.761346115552779	Ns
TAS2R31	-0.616666666666667	0.491666666666667	-4.17666601464728	0.00271048418377579	0.0113254311350416	-2.65609958578066	Ns
SYT13	-0.616666666666667	0.251666666666667	-9.14193821215944	1.110419593632e-05	0.000142964064204887	3.31271708355481	Ns
PLD1	0.616666666666667	0.0216666666666667	8.28585259099877	2.37164989341277e-05	0.000254376640891723	2.48356080129995	Ns
PDCD11	-0.616666666666667	0.0983333333333333	-7.68819666177403	4.18573747901146e-05	0.000397591286190614	1.86294231081568	Ns
UBA3	0.616666666666667	-0.085	7.63866336101613	4.394268110906e-05	0.000413305919535457	1.8098446757648	Ns
CCNJL	-0.616666666666667	-0.245	-7.11776892982936	7.43901471332119e-05	0.000625022047308497	1.23515150643065	Ns
KLHL9	0.616666666666667	0.0616666666666667	6.9827965780389	8.56636712142008e-05	0.00069688069284097	1.08120857201913	Ns
RASGRF2	-0.616666666666667	-0.395	-6.41784759031881	0.000158135665040254	0.00113405167541329	0.413066200023804	Ns
FBXO2	-0.616666666666667	-0.231666666666667	-5.2091085625399	0.0006710851026297	0.00362451858469442	-1.15582505773623	Ns
FAM221A	-0.613333333333334	0.0366666666666667	-8.99986664542178	1.25421603673452e-05	0.000157330533736122	3.17967399715964	Ns
DSCC1	-0.613333333333334	0.12	-8.32002499775073	2.2981375226464e-05	0.000249012976477543	2.51796502935815	Ns
MPPED2	-0.613333333333334	0.126666666666667	-8.24106419861499	2.47196288366479e-05	0.000262717915775537	2.43829640980608	Ns
RRP1	-0.613333333333334	0.0766666666666667	-7.60960035899954	4.52193711650151e-05	0.000422924511935396	1.77856793626665	Ns
MT-TE	-0.613333333333334	0.0966666666666666	-5.25807017757387	0.000630502016814447	0.00344712890121846	-1.08837619383267	Ns
RNA5SP195	-0.613333333333334	0.48	-4.55093585572316	0.00160496685183599	0.0073606773742112	-2.09525831340759	Ns
HIST1H2AJ	0.613333333333334	-0.04	4.14911354611084	0.00281936279065374	0.0117069104866857	-2.69811324524026	Ns
MT-TH	-0.613333333333333	0.07	-9.0872995299448	1.16344151834576e-05	0.000148582638181286	3.26175671982503	Ns
ETFA	0.613333333333333	-0.0533333333333333	8.93964701991935	1.32128987006731e-05	0.000163110715051159	3.12275177325226	Ns
COL9A2	0.613333333333333	0.05	7.84701331957921	3.58738331499358e-05	0.000352492170837079	2.03143469685649	Ns
LINC01405	-0.613333333333333	-0.143333333333333	-7.4493446089637	5.30361115238281e-05	0.00048285650440854	1.60446021942103	Ns
ACBD7	-0.613333333333333	0.17	-6.64839865523329	0.000122585092315955	0.000925823313871669	0.69046617102026	Ns
SLC45A3	-0.613333333333333	-0.00333333333333333	-6.60790159649714	0.00012813435637909	0.000959957391233508	0.642220575310853	Ns
GPR125	-0.613333333333333	0.35	-6.30852684911686	0.000178829788133865	0.00123899698930916	0.27918150622344	Ns
ZNF280C	-0.613333333333333	0.0633333333333333	-6.0681085967579	0.000235591784118303	0.00154717884261631	-0.0207000931276857	Ns
RNA5SP450	-0.613333333333333	0.24	-5.13138463165733	0.000741456846431131	0.00392396337869445	-1.26358972075585	Ns
DRG1	0.613333333333333	-0.11	4.14613657793781	0.00283140416185103	0.0117485377960231	-2.70265847354508	Ns
ACP6	-0.613333333333333	0.0966666666666667	-6.91037167337574	9.24782504552185e-05	0.000740175337692232	0.997720747763253	Ns
WDR6	-0.61	-0.175	-8.54653700702222	1.87008596435493e-05	0.000213971986113011	2.7431832728247	Ns
CENPM	-0.61	0.0583333333333333	-6.21771442956314	0.000198286205675386	0.00134540221125945	0.166794332249804	Ns
NUP205	-0.61	0.118333333333333	-9.93400496883078	5.79040996602069e-06	8.66776397418396e-05	4.02384493413166	Ns
MEAF6	0.61	-0.118333333333333	9.69482498835671	7.01490938000542e-06	0.0001004278212038	3.81438777958129	Ns
ZSWIM6	0.61	-0.195	9.41294337505915	8.84062674054681e-06	0.000119149154078258	3.56174903346805	Ns
IGSF8	-0.61	0.0216666666666667	-9.2307506677552	1.02985056403328e-05	0.000134243440133802	3.39500735589373	Ns
LIN7A	0.61	0.208333333333333	8.96105454286703	1.29700137390334e-05	0.000161050671398855	3.14302354518106	Ns
ZNF410	0.61	0.211666666666667	8.42204093580125	2.0932447591583e-05	0.000233823739274074	2.62000286796347	Ns
NOP58	-0.61	0.175	-8.3679710533194	2.19920467167342e-05	0.00024245867646056	2.56604590647305	Ns
GALC	0.61	0.285	8.3311423364421	2.27476733815386e-05	0.000247285458723657	2.52913338767267	Ns
XPR1	-0.61	0.305	-7.58966693982269	4.61186432399464e-05	0.000429611198238781	1.75706358708784	Ns
EFCAB7	0.61	0.185	7.50802041443451	5.00134020304358e-05	0.000460843711035467	1.66853306455533	Ns
PLBD1	-0.61	0.181666666666667	-7.39744950598407	5.58778429092184e-05	0.000502254101305497	1.54747531729583	Ns
LRRFIP1	-0.61	0.301666666666667	-7.27262085561255	6.34253650835529e-05	0.000552618685608362	1.40917296989483	Ns
CACNB1	-0.61	0.0183333333333333	-7.1232175359844	7.39706989500088e-05	0.000623746411153349	1.24132136839487	Ns
PTCHD1	-0.61	-0.0883333333333333	-6.82314953042422	0.000101487709997003	0.000798842977676507	0.896345141945911	Ns
MURC	-0.61	0.451666666666667	-6.80313978716723	0.000103687979353805	0.000812321255394665	0.872959444308403	Ns
SRP14	0.61	-0.158333333333333	5.88199412896906	0.000293109304874616	0.00183840112182796	-0.258088163637771	Ns
MGARP	-0.61	0.201666666666667	-5.33089747058687	0.000574990960937375	0.00318919454720018	-0.988673532383798	Ns
RN7SL351P	-0.61	0.128333333333333	-4.56181944698321	0.00158118032260887	0.00727049319438258	-2.07923185894462	Ns
DYNLT1	0.61	-0.318333333333333	7.45794535168536	5.25807120441824e-05	0.000479459567924006	1.61387574576872	Ns
GALNT2	-0.61	0.195	-7.33562571007551	5.94843287505049e-05	0.000526843197300026	1.47919691877067	Ns
FABP5	0.61	-0.278333333333333	7.19282897178572	6.88348111832635e-05	0.000588314244315483	1.31984630866161	Ns
CCDC144NL	-0.61	0.295	-6.70990987161573	0.000114654521145368	0.000877587167269325	0.763359757098536	Ns
RHPN2	0.61	-0.0516666666666667	5.56241602670527	0.000431067700318419	0.00251172372283035	-0.676644099844896	Ns
MBTPS2	-0.61	0.331666666666667	-8.78431270345836	1.51337715444784e-05	0.000181162205129511	2.97444106622544	Ns
TMEM30A	-0.61	0.525	-6.1758937136561	0.000208016488147811	0.00139879985264311	0.114677740336798	Ns
NOP2	-0.606666666666667	-0.0366666666666667	-9.00924226497593	1.24411644717585e-05	0.000156610571972748	3.18850769163939	Ns
CLDN7	-0.606666666666667	-0.156666666666667	-7.2517791942681	6.4791650070218e-05	0.000560749717113469	1.38591070925627	Ns
WWC1	-0.606666666666667	0.0566666666666667	-5.87275107436584	0.00029634116903015	0.0018556753429838	-0.269998664519312	Ns
FAAH	-0.606666666666667	0.526666666666667	-8.31815071380951	2.30210360051798e-05	0.00024921100147363	2.51608096592925	Ns
FGF10	0.606666666666667	0.166666666666667	8.29371460551516	2.35450967193644e-05	0.00025322951353296	2.49148619357747	Ns
DNASE2	-0.606666666666667	0.186666666666667	-8.29371460551516	2.35450967193644e-05	0.00025322951353296	2.49148619357747	Ns
ERICH1	-0.606666666666667	0.193333333333333	-7.7254178393124	4.03622094438218e-05	0.000386651054462456	1.90266980893644	Ns
GTF2H5	0.606666666666667	0.06	6.75936949889078	0.000108685992999094	0.00084403782804434	0.821635453786119	Ns
TRNAQ41P	0.606666666666667	0.31	6.58220573214918	0.00013179815083905	0.000981725631705255	0.611502702773615	Ns
SAMD11	0.606666666666667	-0.0866666666666667	6.1404993826523	0.000216660831661892	0.00144635830419401	0.0703909823042448	Ns
SLC17A9	-0.606666666666667	-0.176666666666667	-5.7717655716803	0.000334303875144173	0.00204665626949967	-0.400880674365548	Ns
LOC100133091	-0.606666666666667	0.156666666666667	-5.05712308358371	0.000816232363636341	0.00423978776449124	-1.36734938508421	Ns
SNORD45A	-0.606666666666667	0.23	-2.83858160706957	0.0205825875863683	0.0603747948393457	-4.78236318342425	Ns
PSIP1	-0.606666666666667	-0.05	-10.0701494487901	5.20056902656252e-06	7.96907707443081e-05	4.14112234575733	Ns
POLB	0.606666666666667	-0.183333333333333	8.35521327065519	2.22506155538739e-05	0.000244044751394889	2.55327388705817	Ns
ARL6IP1	0.606666666666667	0.1	8.22958994342736	2.49841004951398e-05	0.000264924672538773	2.4266686380905	Ns
SYK	-0.606666666666667	-0.02	-7.31493654577876	6.07478953594552e-05	0.000535335883567913	1.45625217284964	Ns
PSEN2	-0.606666666666667	0.18	-5.77039945028934	0.000334852541168555	0.00204947693724147	-0.402660725190922	Ns
ANAPC7	-0.603333333333334	0.065	-8.92377705819001	1.33962048106752e-05	0.000164675815148948	3.10769772429654	Ns
MEIS3P1	0.603333333333334	-0.248333333333333	8.04987377452757	2.95618609128175e-05	0.000303122873864952	2.24284742325915	Ns
LSG1	-0.603333333333334	0.0783333333333333	-9.44638584312694	8.59869148844709e-06	0.000117130159276	3.59205747204864	Ns
PEX2	0.603333333333334	-0.0316666666666667	9.25261477114333	1.01102349135966e-05	0.000132233021959145	3.41516348137971	Ns
E2F7	-0.603333333333334	-0.231666666666667	-8.34666154195888	2.2425818229981e-05	0.000245292309328427	2.54470384379797	Ns
SLC13A4	-0.603333333333334	0.0716666666666667	-8.29696451109599	2.34746447362984e-05	0.000252712953750072	2.49476054215227	Ns
SHISA9	-0.603333333333334	0.101666666666667	-7.78264869186671	3.81768877543861e-05	0.000369513589240646	1.96346838859125	Ns
REP15	0.603333333333334	0.201666666666667	7.40545121419538	5.54289423330155e-05	0.00049937470388697	1.55628128899674	Ns
SGK223	0.603333333333334	-0.345	7.1612567185402	7.11138541893621e-05	0.000604688288796594	1.2843004404497	Ns
LOC646813	0.603333333333334	-0.0583333333333333	6.57240306818835	0.000133226021880889	0.000990462166500118	0.59976255432376	Ns
NIT2	0.603333333333334	-0.0783333333333333	6.54805645896195	0.000136846395216569	0.00101156959508804	0.570552010399995	Ns
CDK16	0.603333333333334	0.005	6.03758121487482	0.000244111548755415	0.00158836065517657	-0.0593210012262775	Ns
TMBIM1	0.603333333333334	0.105	5.6904172702051	0.00036875518197814	0.00221509717174343	-0.507321238380174	Ns
TIGD1	-0.603333333333334	0.181666666666667	-5.57610743435209	0.000423883569521869	0.00248040531128451	-0.658424862923075	Ns
NRIP3	-0.603333333333334	0.0183333333333333	-4.29557832075098	0.00228969189813703	0.00988256464257032	-2.47589579515783	Ns
HRC	-0.603333333333333	0.055	-8.78900892928664	1.50713593701335e-05	0.000180600603002417	2.97895659327397	Ns
INVS	0.603333333333333	-0.148333333333333	7.4855307879289	5.11489252683051e-05	0.000468972463111089	1.64401951515422	Ns
RASL12	0.603333333333333	-0.128333333333333	6.95176825355556	8.85131057898489e-05	0.000714326508533244	1.04551679814056	Ns
TMEM245	-0.603333333333333	0.298333333333333	-6.91583449081312	9.19439840169568e-05	0.000736911428983223	1.00403972978653	Ns
DAK	0.603333333333333	-0.235	6.34412652370114	0.000171781972199753	0.00120519459187797	0.322948332285492	Ns
TMA7	0.603333333333333	-0.185	6.31135356527286	0.000178258741884712	0.00123577528170939	0.282662674514651	Ns
C2orf44	-0.603333333333333	0.248333333333333	-9.57622396367312	7.72654386877733e-06	0.000108418156501862	3.70886718978064	Ns
LINGO1	-0.603333333333333	0.0283333333333333	-7.12459156506922	7.38653339619852e-05	0.0006236378509554	1.24287674144651	Ns
HIP1	-0.603333333333333	0.391666666666667	-5.14863890739242	0.000725169475857031	0.00385791485364068	-1.23959305623598	Ns
ZNF431	-0.603333333333333	0.0116666666666667	-4.29557832075098	0.00228969189813703	0.00988256464257032	-2.47589579515783	Ns
PQLC3	0.6	0.15	7.30716727738275	6.12300057591598e-05	0.000538523677067448	1.44762344868041	Ns
RBP1	0.6	-0.206666666666667	7.30150374713159	6.15841031748567e-05	0.000540821662658774	1.44132912002165	Ns
PSMC3	0.6	-0.183333333333333	7.13749184843919	7.28841144703586e-05	0.000617712747622054	1.25746895875288	Ns
NME6	0.6	-0.206666666666667	6.5279907666561	0.000139911422040864	0.00102932939188965	0.546421907183261	Ns
LARS	-0.6	0.0933333333333333	-9.57392486638306	7.74110726369116e-06	0.000108491874320415	3.70681060153363	Ns
GNPAT	0.6	-0.00333333333333332	9.11223572327767	1.1389032771277e-05	0.0001457432686768	3.28504596138425	Ns
VCP	0.6	-0.146666666666667	8.96732620782778	1.28997958005853e-05	0.000160349621719595	3.14895484730477	Ns
DMKN	0.6	-0.2	8.53900166306183	1.88281809410172e-05	0.000215323068298473	2.7357690516259	Ns
FANCM	-0.6	0.206666666666667	-8.30887112573496	2.32185141683087e-05	0.000250882665610001	2.50674794649018	Ns
ZC3H12C	-0.6	0.29	-8.29224861971692	2.35769530341324e-05	0.00025322951353296	2.49000884595971	Ns
UBBP4	0.6	-0.11	8.21866288458223	2.52388682740341e-05	0.000266897596580269	2.41558337216423	Ns
GRB2	0.6	-0.15	7.87802846290595	3.48191591108953e-05	0.000345331975062824	2.06403129229659	Ns
EXOSC7	-0.6	0	-7.49260341284767	5.07887877934975e-05	0.00046658820540128	1.65173460598037	Ns
CCDC71L	0.6	-0.0366666666666667	7.27617984195155	6.31952411621307e-05	0.000551025621311553	1.41314038522745	Ns
USP25	-0.6	-0.0433333333333333	-6.99895776962027	8.42196143920864e-05	0.00068849756318357	1.09975371610234	Ns
IL1RL1	0.6	-0.106666666666667	6.81237643103955	0.000102665871863056	0.000806482465625967	0.883760462049951	Ns
KHNYN	0.6	-0.03	6.44276863346969	0.000153795145300006	0.00110838078277899	0.443373552267827	Ns
ANXA4	0.6	-0.22	6.32372527210116	0.00017578284983904	0.00122370695376299	0.297886625758078	Ns
EARS2	-0.6	-0.0866666666666667	-6.31455760163679	0.000177613885881685	0.00123350620925043	0.286607277689384	Ns
LRRC75A	-0.6	-0.0233333333333333	-6.29815578874148	0.000180942161278745	0.00125154123797216	0.266400480980348	Ns
MAGEB17	0.6	0.136666666666667	6.14087053131902	0.000216568170847772	0.0014462906469768	0.0708562301202029	Ns
AJAP1	0.6	-0.176666666666667	4.9870672685902	0.000894320051540891	0.00457906797918795	-1.46594583048708	Ns
C1orf210	-0.6	-0.113333333333333	-4.15398925296747	0.00279975957956307	0.0116379519388045	-2.6906714515608	Ns
LOC100287497	-0.6	0.0733333333333334	-3.30706622591449	0.0098813398443995	0.033018550215544	-4.02300825224826	Ns
ZNF699	0.6	0.26	9.34637056621457	9.34500847417332e-06	0.000124175662775118	3.50114157025661	Ns
